pulseheight,counts_ch_A,counts_ch_B
252.32160312805473,118,0
253.54349951124146,116,0
254.76539589442814,119,0
255.98729227761487,135,0
257.2091886608016,113,0
258.4310850439883,120,0
259.65298142717495,103,0
260.8748778103617,123,0
262.0967741935484,99,0
263.3186705767351,105,0
264.5405669599218,115,0
265.7624633431085,94,0
266.9843597262952,150,0
268.20625610948196,121,0
269.42815249266863,114,0
270.6500488758553,90,0
271.87194525904204,107,0
273.09384164222877,125,0
274.31573802541544,97,0
275.5376344086021,86,0
276.75953079178885,98,0
277.9814271749756,83,0
279.2033235581623,100,0
280.425219941349,116,0
281.64711632453566,132,0
282.8690127077224,129,0
284.0909090909091,113,0
285.3128054740958,93,0
286.53470185728247,102,0
287.7565982404692,106,0
288.97849462365593,120,0
290.20039100684266,101,0
291.42228739002934,106,0
292.644183773216,95,0
293.86608015640275,95,0
295.0879765395895,99,0
296.30987292277615,80,0
297.5317693059628,90,0
298.75366568914956,70,0
299.9755620723363,103,0
301.19745845552296,80,0
302.4193548387097,84,0
303.64125122189637,99,0
304.8631476050831,94,0
306.08504398826983,107,0
307.3069403714565,100,0
308.5288367546432,79,0
309.7507331378299,91,0
310.97262952101664,59,0
312.1945259042033,84,0
313.41642228739005,97,0
314.6383186705767,89,0
315.86021505376345,96,0
317.0821114369502,68,0
318.30400782013686,69,0
319.52590420332353,65,0
320.74780058651027,76,0
321.969696969697,87,0
323.1915933528837,71,0
324.4134897360704,84,0
325.6353861192571,88,0
326.8572825024438,78,0
328.07917888563054,63,0
329.3010752688172,69,0
330.5229716520039,89,0
331.7448680351906,98,0
332.96676441837735,142,0
334.188660801564,107,0
335.4105571847507,94,0
336.63245356793743,75,0
337.85434995112416,78,0
339.0762463343109,60,0
340.29814271749757,88,0
341.52003910068424,80,0
342.741935483871,71,0
343.9638318670577,73,0
345.1857282502444,71,0
346.40762463343106,90,0
347.6295210166178,58,0
348.8514173998045,72,0
350.07331378299125,66,0
351.2952101661779,75,0
352.5171065493646,84,0
353.73900293255133,124,0
354.96089931573806,131,0
356.18279569892474,91,0
357.4046920821114,73,0
358.62658846529814,66,0
359.8484848484849,57,0
361.07038123167155,60,0
362.2922776148583,62,0
363.51417399804495,55,0
364.7360703812317,56,0
365.9579667644184,65,0
367.1798631476051,50,0
368.40175953079176,69,0
369.6236559139785,85,0
370.8455522971652,66,0
372.0674486803519,71,0
373.28934506353863,74,0
374.5112414467253,48,0
375.73313782991204,54,0
376.95503421309877,53,0
378.17693059628544,63,0
379.3988269794721,45,0
380.62072336265885,68,0
381.8426197458456,79,0
383.06451612903226,65,0
384.28641251221893,73,0
385.50830889540566,64,0
386.7302052785924,50,0
387.9521016617791,64,0
389.1739980449658,72,0
390.3958944281525,77,0
391.6177908113392,58,0
392.83968719452594,83,0
394.0615835777126,61,0
395.2834799608993,54,0
396.505376344086,55,0
397.72727272727275,65,0
398.9491691104595,64,0
400.17106549364615,60,0
401.3929618768328,68,0
402.61485826001956,51,0
403.8367546432063,62,0
405.05865102639297,68,0
406.28054740957964,62,0
407.50244379276637,80,0
408.7243401759531,122,0
409.94623655913983,101,0
411.1681329423265,69,0
412.3900293255132,62,0
413.6119257086999,63,0
414.83382209188665,60,0
416.0557184750733,67,0
417.27761485826,69,0
418.4995112414467,60,0
419.72140762463346,67,0
420.94330400782013,51,0
422.16520039100686,76,0
423.38709677419354,82,0
424.60899315738027,65,0
425.830889540567,72,0
427.0527859237537,73,0
428.27468230694035,70,0
429.4965786901271,79,0
430.7184750733138,64,0
431.9403714565005,56,0
433.1622678396872,75,0
434.3841642228739,65,0
435.6060606060606,60,0
436.82795698924735,74,0
438.04985337243403,50,0
439.2717497556207,83,0
440.49364613880743,55,0
441.71554252199417,61,0
442.93743890518084,65,0
444.1593352883675,63,0
445.38123167155425,56,0
446.603128054741,73,0
447.8250244379277,69,0
449.0469208211144,73,0
450.26881720430106,75,0
451.4907135874878,85,0
452.7126099706745,75,0
453.9345063538612,54,0
455.15640273704787,52,0
456.3782991202346,40,0
457.60019550342133,49,0
458.82209188660806,51,0
460.04398826979474,52,0
461.2658846529814,58,0
462.48778103616814,56,0
463.7096774193549,47,0
464.93157380254155,48,0
466.1534701857282,63,0
467.37536656891496,36,0
468.5972629521017,37,0
469.8191593352884,44,0
471.0410557184751,35,0
472.26295210166177,46,0
473.4848484848485,46,0
474.70674486803523,36,0
475.9286412512219,53,0
477.1505376344086,39,0
478.3724340175953,43,0
479.59433040078204,23,0
480.8162267839687,38,0
482.03812316715545,36,0
483.2600195503421,39,0
484.48191593352885,29,0
485.7038123167156,35,0
486.92570869990226,41,0
488.14760508308893,43,0
489.36950146627566,32,0
490.5913978494624,28,0
491.81329423264907,28,0
493.0351906158358,26,0
494.2570869990225,27,0
495.4789833822092,27,0
496.70087976539594,31,0
497.9227761485826,24,0
499.1446725317693,25,0
500.366568914956,34,0
501.58846529814275,36,0
502.8103616813294,43,0
504.0322580645161,37,0
505.25415444770283,36,0
506.47605083088956,16,0
507.6979472140763,21,0
508.91984359726297,20,0
510.14173998044964,29,0
511.3636363636364,24,0
512.5855327468231,31,0
513.8074291300097,31,0
515.0293255131965,36,0
516.2512218963832,18,0
517.4731182795699,25,0
518.6950146627566,16,0
519.9169110459434,24,0
521.13880742913,23,0
522.3607038123167,13,0
523.5826001955035,16,0
524.8044965786901,27,0
526.0263929618768,28,0
527.2482893450635,29,0
528.4701857282503,44,0
529.692082111437,67,0
530.9139784946237,216,0
532.1358748778104,351,0
533.3577712609971,332,0
534.5796676441838,240,0
535.8015640273704,77,0
537.0234604105572,22,0
538.2453567937439,16,0
539.4672531769306,16,0
540.6891495601174,10,0
541.911045943304,10,0
543.1329423264907,10,0
544.3548387096774,15,0
545.5767350928642,19,0
546.7986314760508,21,0
548.0205278592375,27,0
549.2424242424242,23,0
550.464320625611,17,0
551.6862170087977,20,0
552.9081133919843,20,0
554.1300097751711,9,0
555.3519061583578,14,0
556.5738025415445,16,0
557.7956989247311,14,0
559.0175953079179,11,0
560.2394916911046,17,0
561.4613880742913,19,0
562.6832844574781,18,0
563.9051808406647,12,0
565.1270772238514,15,0
566.3489736070381,15,0
567.5708699902249,8,0
568.7927663734115,13,0
570.0146627565982,11,0
571.236559139785,14,0
572.4584555229717,11,0
573.6803519061584,15,0
574.902248289345,13,0
576.1241446725318,13,0
577.3460410557185,20,0
578.5679374389052,33,0
579.7898338220919,22,0
581.0117302052786,36,0
582.2336265884653,30,0
583.455522971652,16,0
584.6774193548388,4,0
585.8993157380254,12,0
587.1212121212121,12,0
588.3431085043989,12,0
