pulseheight,counts_ch_A,counts_ch_B
388.0882352941177,47,0
391.9117647058824,51,0
395.7352941176471,41,0
399.5588235294118,43,0
403.38235294117646,58,0
407.2058823529412,133,0
411.02941176470586,231,0
414.8529411764706,53,0
418.67647058823536,48,0
422.5,70,0
426.32352941176475,53,0
430.1470588235294,47,0
433.97058823529414,49,0
437.79411764705884,36,0
441.61764705882354,29,0
445.4411764705883,38,0
449.2647058823529,52,0
453.0882352941177,109,0
456.9117647058824,47,0
460.7352941176471,24,0
464.5588235294118,37,0
468.38235294117646,59,0
472.2058823529412,35,0
476.02941176470586,31,0
479.8529411764706,27,0
483.67647058823536,34,0
487.5,28,0
491.32352941176475,23,0
495.1470588235294,32,0
498.97058823529414,41,0
502.7941176470589,76,0
506.61764705882354,52,0
510.4411764705883,42,0
514.2647058823529,63,0
518.0882352941177,37,0
521.9117647058824,29,0
525.7352941176471,20,0
529.5588235294117,29,0
533.3823529411766,51,0
537.2058823529412,31,0
541.0294117647059,24,0
544.8529411764706,36,0
548.6764705882354,43,0
552.5,50,0
556.3235294117648,31,0
560.1470588235295,31,0
563.9705882352941,29,0
567.7941176470588,22,0
571.6176470588235,18,0
575.4411764705883,15,0
579.2647058823529,18,0
583.0882352941177,26,0
586.9117647058824,19,0
590.7352941176471,16,0
594.5588235294117,13,0
598.3823529411766,10,0
602.2058823529412,15,0
606.0294117647059,18,0
609.8529411764706,12,0
613.6764705882354,9,0
617.5,8,0
621.3235294117648,12,0
625.1470588235295,9,0
628.9705882352941,24,0
632.7941176470588,28,0
636.6176470588236,17,0
640.4411764705883,46,0
644.2647058823529,116,0
648.0882352941177,33,0
651.9117647058824,12,0
655.7352941176471,10,0
659.5588235294117,7,0
663.3823529411766,10,0
667.2058823529412,7,0
671.0294117647059,14,0
674.8529411764706,19,0
678.6764705882354,7,0
682.5,9,0
686.3235294117648,8,0
690.1470588235295,8,0
693.9705882352941,9,0
697.7941176470588,6,0
701.6176470588236,8,0
705.4411764705883,9,0
709.2647058823529,7,0
713.0882352941177,7,0
716.9117647058824,8,0
720.7352941176471,9,0
724.5588235294117,5,0
728.3823529411766,6,0
732.2058823529412,12,0
736.0294117647059,4,0
739.8529411764706,3,0
743.6764705882354,3,0
747.5,6,0
751.3235294117648,3,0
755.1470588235295,1,0
758.9705882352941,1,0
762.7941176470588,3,0
766.6176470588236,6,0
770.4411764705883,5,0
774.2647058823529,4,0
778.0882352941177,2,0
781.9117647058824,1,0
785.7352941176471,6,0
789.5588235294118,4,0
793.3823529411766,4,0
797.2058823529412,8,0
801.0294117647059,21,0
804.8529411764706,29,0
808.6764705882354,3,0
812.5,1,0
816.3235294117648,0,0
820.1470588235295,0,0
823.9705882352941,6,0
827.7941176470588,1,0
831.6176470588236,4,0
835.4411764705883,4,0
839.2647058823529,4,0
843.0882352941177,1,0
846.9117647058824,1,0
850.7352941176471,0,0
854.5588235294118,2,0
858.3823529411766,0,0
862.2058823529412,4,0
866.0294117647059,0,0
869.8529411764706,1,0
873.6764705882354,0,0
877.5,1,0
881.3235294117648,0,0
885.1470588235295,1,0
888.9705882352941,8,0
892.7941176470588,7,0
896.6176470588236,1,0
900.4411764705883,0,0
904.2647058823529,0,0
908.0882352941177,1,0
911.9117647058824,0,0
915.7352941176471,0,0
919.5588235294118,1,0
923.3823529411766,0,0
927.2058823529412,0,0
931.0294117647059,0,0
934.8529411764707,0,0
938.6764705882354,0,0
942.5,0,0
946.3235294117648,1,0
950.1470588235295,3,0
953.9705882352941,5,0
957.7941176470588,1,0
961.6176470588236,0,0
965.4411764705883,0,0
969.2647058823529,1,0
973.0882352941177,3,0
